Price,Year,Kms,Potencia,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,tipo_combustible.1_freq,Marca_freq,probability,prediction_class
17690,2022,59.008,160,0,2,0,1,0.29627374573794446,0.10326351680467609,0.16762055528494885,0.698307355090112,0.282513395031661,0.02959084266926449,0.0896292422193464,0
22690,2025,10.0,125,1,1,1,0,0.5065757428153921,0.05211885046273746,0.010594252313687286,0.698307355090112,0.282513395031661,0.04298587433024842,0.09778790150533098,0
11190,2023,31.24,70,2,2,1,0,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.698307355090112,0.282513395031661,0.04596931320019484,0.09078688737258855,0
23690,2022,99.556,130,0,1,1,1,0.29627374573794446,0.09005114466634194,0.023380418899171942,0.698307355090112,0.30144909887968824,0.006636629322942036,0.08597722051856682,0
10490,2023,34.85,70,1,2,1,1,0.5065757428153921,0.18813930832927422,0.04736970287384316,0.698307355090112,0.282513395031661,0.04596931320019484,0.0888822790505072,0
22290,2021,33.633,150,1,1,1,0,0.5065757428153921,0.15112031173891866,0.17748416950803703,0.20920603994154896,0.39704091573307354,0.06039941548952752,0.08730660880763272,0
10290,2018,115.834,95,4,1,2,2,0.19715051144666343,0.04688261081344374,0.16762055528494885,0.698307355090112,0.39704091573307354,0.053153921091086215,0.08970712912390726,0
24590,2020,52.369,163,3,2,1,1,0.29627374573794446,0.18813930832927422,0.029347296639064782,0.698307355090112,0.39704091573307354,0.01309059912323429,0.0946420917959209,0
8190,2021,77.352,70,3,1,2,0,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.698307355090112,0.282513395031661,0.04596931320019484,0.07856077543525959,0
23690,2021,124.208,197,0,2,0,1,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.282513395031661,0.01309059912323429,0.11545702203228074,0
19590,2022,63.168,130,0,1,1,2,0.29627374573794446,0.04688261081344374,0.13200194836824158,0.698307355090112,0.30144909887968824,0.04298587433024842,0.08326246937882573,0
13290,2019,39.932,110,3,2,1,1,0.5065757428153921,0.10466390647832441,0.13200194836824158,0.698307355090112,0.39704091573307354,0.08865075499269362,0.08842270406786024,0
11790,2023,11.879,70,1,0,2,1,0.5065757428153921,0.052788602045786656,0.17748416950803703,0.698307355090112,0.282513395031661,0.04596931320019484,0.1155233045181536,0
18890,2024,5.63,130,2,1,0,0,0.5065757428153921,0.11002191914271797,0.12871407696054554,0.698307355090112,0.39704091573307354,0.1620798830979055,0.12484150497436064,0
10890,2024,16.981,70,3,0,2,0,0.19715051144666343,0.10326351680467609,0.023380418899171942,0.698307355090112,0.282513395031661,0.04596931320019484,0.09160798651230864,0
22290,2023,10.8,150,4,1,1,1,0.29627374573794446,0.11002191914271797,0.17748416950803703,0.20920603994154896,0.39704091573307354,0.01053336580613736,0.10212683474517988,0
15490,2022,40.723,110,2,2,2,2,0.5065757428153921,0.18813930832927422,0.13200194836824158,0.698307355090112,0.39704091573307354,0.053153921091086215,0.07853172760296259,0
12290,2020,72.747,95,1,0,2,2,0.5065757428153921,0.09005114466634194,0.16762055528494885,0.698307355090112,0.39704091573307354,0.053153921091086215,0.0882440802243655,0
23490,2021,89.886,150,2,1,2,1,0.29627374573794446,0.11002191914271797,0.026668290306867997,0.698307355090112,0.282513395031661,0.05029225523623965,0.09112385971069827,0
9790,2018,83.743,90,1,0,2,1,0.29627374573794446,0.10466390647832441,0.12871407696054554,0.698307355090112,0.30144909887968824,0.0495007306380906,0.08326104759942025,0
10390,2020,122.941,100,2,2,1,0,0.19715051144666343,0.04688261081344374,0.05528494885533366,0.698307355090112,0.30144909887968824,0.1620798830979055,0.10092787040588007,0
13590,2024,6.215,100,0,1,1,1,0.19715051144666343,0.10466390647832441,0.16762055528494885,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.09864921758543775,0
14590,2023,16.191,110,3,1,2,2,0.5065757428153921,0.18813930832927422,0.13200194836824158,0.698307355090112,0.39704091573307354,0.053153921091086215,0.08693343200568587,0
20290,2020,124.841,150,2,1,0,1,0.29627374573794446,0.050414028251339504,0.049074525085241114,0.09248660496833902,0.30144909887968824,0.05029225523623965,0.10181523714717225,0
21790,2022,51.394,261,0,1,2,1,0.19715051144666343,0.18813930832927422,0.17748416950803703,0.698307355090112,0.282513395031661,0.008280565026790063,0.09199299190353577,0
11790,2020,79.021,110,2,2,0,1,0.5065757428153921,0.10466390647832441,0.12871407696054554,0.698307355090112,0.39704091573307354,0.06039941548952752,0.08493861151704533,0
12290,2020,35.608,75,2,1,1,0,0.29627374573794446,0.050535801266439355,0.17748416950803703,0.698307355090112,0.30144909887968824,0.04298587433024842,0.08639670713732148,0
12990,2023,36.973,110,0,1,2,1,0.5065757428153921,0.10466390647832441,0.017169995129079397,0.698307355090112,0.30144909887968824,0.08865075499269362,0.0996476874960082,0
26390,2024,15.295,130,2,2,2,2,0.5065757428153921,0.10466390647832441,0.029347296639064782,0.698307355090112,0.30144909887968824,0.1620798830979055,0.11347880869247703,0
16690,2019,113.268,122,5,0,1,2,0.5065757428153921,0.050414028251339504,0.16762055528494885,0.698307355090112,0.282513395031661,0.03044325377496347,0.09114862996364123,0
19590,2022,23.216,140,3,1,2,0,0.19715051144666343,0.18813930832927422,0.17748416950803703,0.09248660496833902,0.282513395031661,0.03044325377496347,0.09341001292369591,0
22690,2020,101.992,185,0,1,0,0,0.5065757428153921,0.15112031173891866,0.17748416950803703,0.20920603994154896,0.282513395031661,0.032696054554310766,0.11311928648322778,0
16190,2019,70.262,115,2,2,2,2,0.5065757428153921,0.09005114466634194,0.12871407696054554,0.698307355090112,0.30144909887968824,0.0495007306380906,0.08931575654207047,0
14990,2020,100.479,122,3,2,2,1,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.698307355090112,0.282513395031661,0.03044325377496347,0.07916737624325763,0
10890,2020,83.896,130,1,1,2,1,0.29627374573794446,0.052788602045786656,0.17748416950803703,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.09830571952435731,0
31690,2024,19.0,196,2,1,1,1,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.09248660496833902,0.282513395031661,0.03044325377496347,0.09500781874597129,0
57590,2019,134.022,265,2,1,2,0,0.19715051144666343,0.10326351680467609,0.05010959571358987,0.698307355090112,0.30144909887968824,0.05029225523623965,0.0810608278732351,0
14090,2021,74.557,100,1,1,1,2,0.5065757428153921,0.04688261081344374,0.16762055528494885,0.20920603994154896,0.30144909887968824,0.06715781782756941,0.09812604356222973,0
10390,2019,47.076,75,1,2,1,0,0.29627374573794446,0.10326351680467609,0.17748416950803703,0.698307355090112,0.39704091573307354,0.01747442766682903,0.08523202370413602,0
22690,2020,99.442,150,4,2,1,1,0.5065757428153921,0.15112031173891866,0.03452264978080857,0.698307355090112,0.30144909887968824,0.06039941548952752,0.09047107229285203,0
19590,2022,105.811,145,2,1,2,1,0.5065757428153921,0.050414028251339504,0.16762055528494885,0.698307355090112,0.282513395031661,0.05674622503653191,0.08288689087500142,0
19390,2019,27.691,190,2,0,0,0,0.5065757428153921,0.10326351680467609,0.16762055528494885,0.20920603994154896,0.39704091573307354,0.053153921091086215,0.11063913078291938,0
16090,2024,32.288,100,2,1,1,1,0.5065757428153921,0.05211885046273746,0.026668290306867997,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.08631617801264527,0
19990,2020,121.711,184,4,1,1,1,0.5065757428153921,0.10466390647832441,0.05010959571358987,0.698307355090112,0.282513395031661,0.03044325377496347,0.08474224369585913,0
12490,2019,100.26,90,4,2,2,0,0.29627374573794446,0.050414028251339504,0.17748416950803703,0.698307355090112,0.30144909887968824,0.029103750608865074,0.08196518336090594,0
8190,2021,77.352,70,4,1,2,1,0.5065757428153921,0.050414028251339504,0.12871407696054554,0.20920603994154896,0.282513395031661,0.04596931320019484,0.09644719715082259,0
12990,2023,44.554,110,0,1,2,1,0.29627374573794446,0.18813930832927422,0.026668290306867997,0.698307355090112,0.39704091573307354,0.08865075499269362,0.10065179648040393,0
15490,2020,138.402,150,1,0,1,1,0.29627374573794446,0.18813930832927422,0.13200194836824158,0.698307355090112,0.30144909887968824,0.016743789576229906,0.10439486049813473,0
14790,2019,101.557,140,4,1,2,2,0.5065757428153921,0.04688261081344374,0.12871407696054554,0.698307355090112,0.39704091573307354,0.0006088650754992694,0.07914669674500245,0
18590,2020,115.968,187,4,1,2,0,0.29627374573794446,0.15112031173891866,0.16762055528494885,0.698307355090112,0.282513395031661,0.04298587433024842,0.0740240177797205,0
14590,2020,105.54,130,4,1,2,1,0.5065757428153921,0.10326351680467609,0.12871407696054554,0.698307355090112,0.39704091573307354,0.1620798830979055,0.08832801223020312,0
15190,2019,70.034,130,5,0,1,0,0.29627374573794446,0.11002191914271797,0.17748416950803703,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09263353197195658,0
9790,2021,51.032,83,2,0,1,1,0.19715051144666343,0.11002191914271797,0.13200194836824158,0.20920603994154896,0.39704091573307354,0.08865075499269362,0.09702448745722828,0
17290,2020,21.802,143,4,2,0,0,0.5065757428153921,0.050535801266439355,0.049074525085241114,0.698307355090112,0.018996590355577204,0.016195811008280565,0.11163495866048385,0
20290,2021,80.12,130,2,2,1,0,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.20920603994154896,0.30144909887968824,0.1620798830979055,0.0863970578781734,0
17290,2023,40.647,130,2,1,2,0,0.29627374573794446,0.11002191914271797,0.026668290306867997,0.09248660496833902,0.282513395031661,0.03038236726741354,0.0970523968371044,0
17290,2020,97.094,130,1,1,2,2,0.29627374573794446,0.04688261081344374,0.049074525085241114,0.698307355090112,0.30144909887968824,0.1620798830979055,0.10583552139896797,0
22490,2024,9.775,130,2,2,0,1,0.29627374573794446,0.052788602045786656,0.17748416950803703,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.10767892013274727,0
12790,2016,101.271,116,3,0,2,1,0.5065757428153921,0.15112031173891866,0.12871407696054554,0.698307355090112,0.30144909887968824,0.006575742815392109,0.08342055826403852,0
10990,2018,88.251,75,2,1,2,0,0.5065757428153921,0.050535801266439355,0.12871407696054554,0.698307355090112,0.30144909887968824,0.08865075499269362,0.09065566660155397,0
14790,2020,119.991,130,2,2,1,0,0.29627374573794446,0.09005114466634194,0.13200194836824158,0.698307355090112,0.30144909887968824,0.1620798830979055,0.0900357379352221,0
25890,2023,18.195,190,2,0,2,2,0.5065757428153921,0.11002191914271797,0.03452264978080857,0.698307355090112,0.282513395031661,0.0495007306380906,0.09509039287304193,0
13590,2024,30.425,100,3,2,2,1,0.29627374573794446,0.052788602045786656,0.13200194836824158,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10686822102106348,0
16790,2020,110.685,116,4,2,2,0,0.29627374573794446,0.18813930832927422,0.13200194836824158,0.698307355090112,0.282513395031661,0.032696054554310766,0.0787032896518248,0
10690,2020,56.069,75,4,0,0,0,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.09248660496833902,0.30144909887968824,0.04298587433024842,0.08069833618318152,0
9990,2017,82.416,130,2,1,2,1,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.09248660496833902,0.39704091573307354,0.08865075499269362,0.09999459284325685,0
15190,2023,17.808,110,2,1,2,1,0.5065757428153921,0.11002191914271797,0.16762055528494885,0.20920603994154896,0.39704091573307354,0.053153921091086215,0.09752289287167018,0
19090,2020,88.06,150,3,1,2,2,0.5065757428153921,0.11002191914271797,0.13200194836824158,0.20920603994154896,0.39704091573307354,0.06039941548952752,0.07980799044009698,0
10890,2019,133.609,100,1,1,2,2,0.5065757428153921,0.050414028251339504,0.17748416950803703,0.09248660496833902,0.30144909887968824,0.1620798830979055,0.13358394627740763,0
20490,2020,106.408,150,1,0,2,1,0.5065757428153921,0.04688261081344374,0.16762055528494885,0.698307355090112,0.30144909887968824,0.06039941548952752,0.09410498714318645,0
15890,2020,82.041,95,1,2,0,1,0.5065757428153921,0.15112031173891866,0.17748416950803703,0.698307355090112,0.39704091573307354,0.03044325377496347,0.08799939460480265,0
18490,2024,21.621,130,2,1,2,0,0.29627374573794446,0.09005114466634194,0.05528494885533366,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.11274307852866208,0
12290,2020,66.662,100,2,1,1,1,0.5065757428153921,0.11002191914271797,0.026668290306867997,0.698307355090112,0.39704091573307354,0.0495007306380906,0.09416247969220246,0
11790,2024,16.177,83,3,0,0,1,0.29627374573794446,0.052788602045786656,0.13200194836824158,0.698307355090112,0.39704091573307354,0.08865075499269362,0.10953142328317007,0
18190,2021,57.992,120,2,1,1,1,0.29627374573794446,0.15112031173891866,0.13200194836824158,0.20920603994154896,0.30144909887968824,0.05674622503653191,0.0884799753880455,0
12290,2022,102.226,100,3,2,2,1,0.29627374573794446,0.10466390647832441,0.03452264978080857,0.698307355090112,0.30144909887968824,0.08865075499269362,0.08858274639108879,0
15490,2023,17.833,110,5,2,0,0,0.5065757428153921,0.15112031173891866,0.05528494885533366,0.698307355090112,0.39704091573307354,0.053153921091086215,0.09840733127187669,0
23190,2023,35.29,115,5,0,2,1,0.19715051144666343,0.10466390647832441,0.023380418899171942,0.698307355090112,0.30144909887968824,0.05674622503653191,0.09090034444397663,0
22490,2020,152.924,150,1,1,2,2,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.30144909887968824,0.03044325377496347,0.08052804407742506,0
31690,2024,47.0,196,2,2,0,2,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.09248660496833902,0.282513395031661,0.03044325377496347,0.11291529851303266,0
19990,2021,75.427,130,4,1,2,2,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.30144909887968824,0.1620798830979055,0.08757211869415654,0
21590,2024,5.466,122,4,1,2,2,0.19715051144666343,0.11002191914271797,0.05528494885533366,0.698307355090112,0.282513395031661,0.016195811008280565,0.15654033961452274,0
13890,2019,66.604,95,0,1,1,0,0.19715051144666343,0.18813930832927422,0.03452264978080857,0.698307355090112,0.39704091573307354,0.053153921091086215,0.09127026201316654,0
16890,2020,93.391,163,3,2,1,2,0.5065757428153921,0.18813930832927422,0.05010959571358987,0.09248660496833902,0.30144909887968824,0.1620798830979055,0.08596416166930756,0
21390,2022,71.301,240,4,2,2,2,0.5065757428153921,0.11002191914271797,0.029347296639064782,0.698307355090112,0.282513395031661,0.03038236726741354,0.09461143153787169,0
19990,2020,81.725,150,3,2,2,1,0.29627374573794446,0.18813930832927422,0.05010959571358987,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08372587682934536,0
21490,2020,145.948,150,4,0,0,0,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.20920603994154896,0.30144909887968824,0.06039941548952752,0.08173148579535996,0
12490,2023,14.506,100,2,2,0,1,0.5065757428153921,0.11002191914271797,0.16762055528494885,0.698307355090112,0.39704091573307354,0.06715781782756941,0.10129972346623266,0
11490,2024,19.769,70,1,1,2,2,0.5065757428153921,0.18813930832927422,0.03452264978080857,0.20920603994154896,0.282513395031661,0.04596931320019484,0.07933762403833253,0
26390,2023,55.551,180,3,1,2,0,0.5065757428153921,0.18813930832927422,0.049074525085241114,0.09248660496833902,0.282513395031661,0.1620798830979055,0.10571890015289656,0
15590,2021,60.923,130,2,1,2,0,0.19715051144666343,0.09005114466634194,0.12871407696054554,0.698307355090112,0.39704091573307354,0.053153921091086215,0.09040249265611493,0
24590,2020,105.932,150,4,1,1,1,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.20920603994154896,0.30144909887968824,0.053153921091086215,0.0805501302612491,0
38090,2020,96.909,275,2,2,2,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.30144909887968824,0.010776911836337067,0.0783150496890657,0
17090,2022,43.95,114,5,0,2,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.39704091573307354,0.0495007306380906,0.08500960196925642,0
20790,2021,98.791,184,1,1,1,1,0.29627374573794446,0.18813930832927422,0.026668290306867997,0.698307355090112,0.282513395031661,0.03044325377496347,0.09456060664354012,0
16790,2020,49.505,115,0,1,1,1,0.29627374573794446,0.052788602045786656,0.05528494885533366,0.698307355090112,0.30144909887968824,0.0495007306380906,0.08465535343393438,0
11790,2020,109.931,102,4,2,2,0,0.29627374573794446,0.050535801266439355,0.12871407696054554,0.09248660496833902,0.30144909887968824,0.06039941548952752,0.0983490307535666,0
45690,2020,92.803,390,2,0,2,0,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.39704091573307354,0.029103750608865074,0.08166906069789925,0
9690,2021,27.491,70,3,2,1,1,0.5065757428153921,0.18813930832927422,0.03452264978080857,0.698307355090112,0.282513395031661,0.04596931320019484,0.07977942614293884,0
22490,2020,76.596,150,0,2,2,2,0.5065757428153921,0.050535801266439355,0.05528494885533366,0.698307355090112,0.30144909887968824,0.06039941548952752,0.08612527953425538,0
19590,2018,58.646,122,1,1,1,0,0.5065757428153921,0.10466390647832441,0.12871407696054554,0.698307355090112,0.282513395031661,0.03044325377496347,0.0807461770195326,0
