Maker,Version,Price,URL Producto,URL Imagen,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible.1,Puertas,Plazas,Marca
BMW Serie 3,320dA Touring,21790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-3-320da-touring-190-familiar-automatico-2020-103504,https://storage.googleapis.com/clicars-storage-prod-public/photos/52/42/54/15841be2808aa36ab9482eb352b1c76c-23264486-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,110.373km,190CV,Automatico,"20,000-30,000",Hibrido,4,5,BMW
BMW Serie 3,320dA Touring,24590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-3-320da-touring-190-familiar-automatico-2020-101735,https://storage.googleapis.com/clicars-storage-prod-public/photos/91/53/14/b225d1437ebf299d3fb68210c49b6793-22866538-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,79.863km,190CV,Automatico,"20,000-30,000",Hibrido,4,5,BMW
BMW Serie 3,320dA Touring,25490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-3-320da-touring-190-familiar-automatico-2021-101733,https://storage.googleapis.com/clicars-storage-prod-public/photos/85/56/14/e99d47c74b029b1c79d648424a5a1756-22968147-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,68.140km,190CV,Automatico,"20,000-30,000",Hibrido,4,5,BMW
BMW Serie 3,320dA xDrive Touring,23190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-3-320da-xdrive-touring-190-familiar-automatico-2020-103639,https://storage.googleapis.com/clicars-storage-prod-public/photos/23/47/54/90a326831e61e1f5722919fea2841db0-23264609-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,115.939km,190CV,Automatico,"20,000-30,000",Hibrido,4,5,BMW
BMW Serie 3,330e,25490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-3-330e-292-berlina-automatico-2021-102971,https://storage.googleapis.com/clicars-storage-prod-public/photos/86/64/14/574c7ca9206690cfe2fdcb1bcd7e4ff3-23291820-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,104.850km,292CV,Automatico,"20,000-30,000",Hibrido,4,5,BMW
BMW Serie 4,430iA Gran Coupé xDrive,28090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-4-430ia-gran-coupe-xdrive-252-coupe-automatico-2018-91086,https://storage.googleapis.com/clicars-storage-prod-public/photos/57/55/13/ffcb3b292b8ef03a4072eef09a3077a7-19446354-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,112.971km,252CV,Automatico,"20,000-30,000",Gasolina,4,5,BMW
BMW Serie 5,530e xDrive,40890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-5-530e-xdrive-292-berlina-automatico-2022-91395,https://storage.googleapis.com/clicars-storage-prod-public/photos/46/58/13/cadab01b8116cbbd804dd0c53f9b6a00-19529998-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,44.322km,292CV,Automatico,"40,000-50,000",Hibrido,4,5,BMW
BMW X1,sDrive 18d,20490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18d-150-suv-y-4x4-manual-2019-91548,https://storage.googleapis.com/clicars-storage-prod-public/photos/40/58/13/0929b575abb149ef40569d5e2d5ef888-19526169-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,89.753km,150CV,Manual,"20,000-30,000",Diesel,4,5,BMW
BMW X1,sDrive 18d,20890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18d-150-suv-y-4x4-manual-2018-89819,https://storage.googleapis.com/clicars-storage-prod-public/photos/26/59/13/0b6de8d69990a9ccc5b7b01bd668a214-19556514-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,66.739km,150CV,Manual,"20,000-30,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA,15690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-150-suv-y-4x4-automatico-2017-102577,https://storage.googleapis.com/clicars-storage-prod-public/photos/04/59/14/86695c930e5ccf5f927d41e71549b36f-23063107-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2017,179.188km,150CV,Automatico,"15,000-20,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA,18390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-150-suv-y-4x4-automatico-2020-103939,https://storage.googleapis.com/clicars-storage-prod-public/photos/98/65/54/afc973bc318e0428a894e9301cc1e24a-23382273-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,119.933km,150CV,Automatico,"15,000-20,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA,19090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-150-suv-y-4x4-automatico-2020-90047,https://storage.googleapis.com/clicars-storage-prod-public/photos/26/54/13/0f9d62ea82b1f650e63532a5242562cb-19410479-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,143.529km,150CV,Automatico,"15,000-20,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA,20190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-150-suv-y-4x4-automatico-2019-101774,https://storage.googleapis.com/clicars-storage-prod-public/photos/86/55/14/9405dd4ba7a387e9390f86e32eed418f-22934412-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,95.978km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA,23790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-150-suv-y-4x4-automatico-2018-103491,https://storage.googleapis.com/clicars-storage-prod-public/photos/16/65/14/0e41414c7ceaf34c3b8e5c4c8f4ce8b0-23310203-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,49.959km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA,24590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-150-suv-y-4x4-automatico-2020-103239,https://storage.googleapis.com/clicars-storage-prod-public/photos/25/66/14/7c766379cf5d15cf01cb9289d1dfdc5f-23348333-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,57.651km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA,25490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-150-suv-y-4x4-automatico-2022-91374,https://storage.googleapis.com/clicars-storage-prod-public/photos/61/56/13/3430fbaaba11c6bb72ad9af5ac813081-19481069-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,22.722km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA,25790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-150-suv-y-4x4-automatico-2022-91773,https://storage.googleapis.com/clicars-storage-prod-public/photos/78/60/13/2b9f1a50a94afc556b6e5a78b0c29612-19597517-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,23.697km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA,26290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-150-suv-y-4x4-automatico-2022-91384,https://storage.googleapis.com/clicars-storage-prod-public/photos/98/55/13/d462683b70d476615cccbbb8936b7e15-19457832-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,21.181km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA Business,19290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-business-150-suv-y-4x4-automatico-2018-102741,https://storage.googleapis.com/clicars-storage-prod-public/photos/75/57/14/3d4752ff519d2d558c3a761a0cf770c6-23018064-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,91.996km,150CV,Automatico,"15,000-20,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA Business,20690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-business-150-suv-y-4x4-automatico-2019-103479,https://storage.googleapis.com/clicars-storage-prod-public/photos/25/65/14/616937489d797ae66a7186e19c180956-23315167-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,73.797km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA Business,20890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-business-150-suv-y-4x4-automatico-2020-91768,https://storage.googleapis.com/clicars-storage-prod-public/photos/43/60/13/a2ced989bb0209013e156654529af6dc-19591284-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,62.354km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X1,sDrive 18dA Corporate,24990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-sdrive-18da-corporate-150-suv-y-4x4-automatico-2022-91375,https://storage.googleapis.com/clicars-storage-prod-public/photos/12/58/13/414753ba24dd8f416c843170e6f0ae39-19521343-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,50.826km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X1,xDrive25eA,24090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-xdrive25ea-220-suv-y-4x4-automatico-2022-102298,https://storage.googleapis.com/clicars-storage-prod-public/photos/80/62/14/775c2f9e83fc5751bd6f7c9cf35e9dda-23221787-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,123.867km,220CV,Automatico,"20,000-30,000",Hibrido,4,5,BMW
BMW X1,xDrive25eA,31890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x1-x1-xdrive25ea-245-suv-y-4x4-automatico-2022-102176,https://storage.googleapis.com/clicars-storage-prod-public/photos/76/59/14/58039485480fbb0440991d4b3da570b2-23093577-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,56.019km,245CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW
BMW X2,sDrive 18d,20490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x2-x2-sdrive-18d-150-suv-y-4x4-manual-2020-102958,https://storage.googleapis.com/clicars-storage-prod-public/photos/05/68/14/e7f6d7f8786efb5ccc1656f8062436ed-23409789-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,133.615km,150CV,Manual,"20,000-30,000",Diesel,4,5,BMW
BMW X2,sDrive 18dA,18090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x2-x2-sdrive-18da-150-suv-y-4x4-automatico-2018-103340,https://storage.googleapis.com/clicars-storage-prod-public/photos/22/65/14/b5642ed24ccb4815dfb1b379d54228cb-23314698-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,145.642km,150CV,Automatico,"15,000-20,000",Diesel,4,5,BMW
BMW X2,sDrive 18dA,20690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x2-x2-sdrive-18da-150-suv-y-4x4-automatico-2020-90818,https://storage.googleapis.com/clicars-storage-prod-public/photos/21/60/13/3b500b546a968c6c214e9cafa73c064a-19585539-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,102.388km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X2,sDrive 20dA,24590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x2-x2-sdrive-20da-190-suv-y-4x4-automatico-2020-103514,https://storage.googleapis.com/clicars-storage-prod-public/photos/55/67/14/76d6cbea90dd2f3a399854c30d0c941d-23395533-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,70.074km,190CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X3,xDrive 20dA Business,25490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x3-x3-xdrive-20da-business-190-suv-y-4x4-automatico-2019-102117,https://storage.googleapis.com/clicars-storage-prod-public/photos/86/57/14/35c9ab59273b05471478f5a6ae8f4dc2-23023593-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,116.146km,190CV,Automatico,"20,000-30,000",Diesel,4,5,BMW
BMW X4,xDrive 20dA,32790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x4-x4-xdrive-20da-190-suv-y-4x4-automatico-2019-91400,https://storage.googleapis.com/clicars-storage-prod-public/photos/79/58/13/c3f95992f6c903fe4ee431b3badc6c5a-19541922-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,69.362km,190CV,Automatico,"30,000-40,000",Diesel,4,5,BMW
BMW X4,xDrive 30dA,39990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x4-x4-xdrive-30da-265-suv-y-4x4-automatico-2020-101348,https://storage.googleapis.com/clicars-storage-prod-public/photos/22/59/14/833fac931c07614d4c16e9722a8c4372-23077868-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,81.286km,265CV,Automatico,"30,000-40,000",Diesel,4,5,BMW
BMW X5,xDrive 30dA,44790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-x5-x5-xdrive-30da-265-suv-y-4x4-automatico-2020-91392,https://storage.googleapis.com/clicars-storage-prod-public/photos/26/56/13/1ae0794a8ba7b28058c97032e0b7db9b-19464913-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,86.273km,265CV,Automatico,"40,000-50,000",Diesel,4,5,BMW
BMW i3,120Ah,20590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-i3-i3-120ah-170-compacto-automatico-2022-102713,https://storage.googleapis.com/clicars-storage-prod-public/photos/87/61/14/43449ec18d711c80025cb8d4698f7724-23181252-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,25.910km,170CV,Automatico,"20,000-30,000",Electrico,4,5,BMW
BMW i3,120Ah,20890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-i3-i3-120ah-170-compacto-automatico-2022-102717,https://storage.googleapis.com/clicars-storage-prod-public/photos/03/65/14/5cdb18a48a9455fe0013c5542c89dae7-23301520-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,13.013km,170CV,Automatico,"20,000-30,000",Electrico,4,5,BMW
BMW i3,120Ah,20890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-i3-i3-120ah-170-compacto-automatico-2022-102714,https://storage.googleapis.com/clicars-storage-prod-public/photos/82/61/14/d7fd2142b44ff1b690e63c1c670ba5e3-23177327-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,16.971km,170CV,Automatico,"20,000-30,000",Electrico,4,5,BMW
BMW i3,94Ah BEV,15190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-i3-i3-94ah-bev-170-monovolumen-automatico-2018-101507,https://storage.googleapis.com/clicars-storage-prod-public/photos/97/46/14/01a1d9a206621a081351a1230886d833-22985035-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,37.271km,170CV,Automatico,"15,000-20,000",Electrico,4,5,BMW
CUPRA Ateca,2.0 TSI 300 DSG 4Drive,27890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-ateca-ateca-2-0-tsi-300-dsg-4drive-300-suv-y-4x4-automatico-2021-103337,https://storage.googleapis.com/clicars-storage-prod-public/photos/27/68/14/28c1991219cdab02f67390590ab927be-23419467-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,72.594km,300CV,Automatico,"20,000-30,000",Gasolina,4,5,CUPRA
CUPRA Born,E-POWER N-Connecta 4x2,21790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-born-born-150kw-58kwh-204-compacto-automatico-2022-103778,https://storage.googleapis.com/clicars-storage-prod-public/photos/87/52/54/e7bd69b510b909fd52ef6dca5ef1b7b9-23434025-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,73.559km,204CV,Automatico,"20,000-30,000",Electrico,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,19590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2022-102301,https://storage.googleapis.com/clicars-storage-prod-public/photos/25/58/14/07d5c766fddc7c17b370b2c5f19ee889-23030700-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,75.488km,150CV,Manual,"15,000-20,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,19590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2023-102677,https://storage.googleapis.com/clicars-storage-prod-public/photos/43/60/14/5ac9351a6002d306bb586518f73a801c-23122997-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,91.847km,150CV,Manual,"15,000-20,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,19790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2023-102300,https://storage.googleapis.com/clicars-storage-prod-public/photos/15/57/14/c0f41a7f428df20c9eb59baa56724ec6-22986255-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,83.655km,150CV,Manual,"15,000-20,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,19790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2023-101833,https://storage.googleapis.com/clicars-storage-prod-public/photos/70/53/14/461e7e2658a821b56c77a5c789530c24-22855415-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,88.316km,150CV,Manual,"15,000-20,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,19990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2022-90778,https://storage.googleapis.com/clicars-storage-prod-public/photos/68/56/13/c1935cdecb5f4c02ddb6dd517a7eced3-19481646-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,69.169km,150CV,Manual,"15,000-20,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,20490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2023-101832,https://storage.googleapis.com/clicars-storage-prod-public/photos/47/54/14/e0378185f63727fee1bda41cbe39d8f3-22881451-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,76.741km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,21790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2022-91171,https://storage.googleapis.com/clicars-storage-prod-public/photos/28/53/13/e9335ae05bc0e4a9c007e360350b2924-19373835-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,28.012km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,22290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2023-89779,https://storage.googleapis.com/clicars-storage-prod-public/photos/45/53/13/e883c1cc2e4ea277397dcff53e039ab8-19379021-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,22.066km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,22690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2023-102639,https://storage.googleapis.com/clicars-storage-prod-public/photos/13/62/14/94c2420ef8f0514d749a4ef24b951097-23194070-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,18.152km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,22690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2023-103106,https://storage.googleapis.com/clicars-storage-prod-public/photos/57/65/14/54da556cbef7a111e0fc219fd61d6529-23346842-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,19.138km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,23190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2023-103305,https://storage.googleapis.com/clicars-storage-prod-public/photos/64/67/14/4d5c93f8fadc0fceaa7884ae1c898773-23401215-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,21.780km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,23690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2023-102943,https://storage.googleapis.com/clicars-storage-prod-public/photos/79/64/14/6a91f466f1a82310084c66b3720da797-23290189-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,11.732km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA
CUPRA Formentor,1.5 TSI 150,23690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-cupra-formentor-formentor-1-5-tsi-150-150-suv-y-4x4-manual-2023-103462,https://storage.googleapis.com/clicars-storage-prod-public/photos/72/67/14/da23e4d9cce9c0fefc41d02f36dab680-23406046-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,17.857km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA
