Maker,Version,Price,URL Producto,URL Imagen,Year,Kms,Potencia,Puertas,Plazas,plaza_parking,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,Caja_velocidades_freq,tipo_combustible_freq,tipo_combustible.1_freq,Marca_freq,prediccion
Audi A7,Sportback S7 TDI quattro tiptronic,56190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-a7-a7-sportback-s7-tdi-quattro-tiptronic-257kw-349-familiar-automatico-2020-80236,https://storage.googleapis.com/clicars-storage-prod-public/photos/21/70/12/662c1822f690f533797b9c2421d5dd07-17018759-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,76.04,349,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.03044325377496347,0.1594985290646025
Audi A8,50 TDI quattro tiptronic,48990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-a8-a8-50-tdi-quattro-tiptronic-286-berlina-automatico-2020-96722,https://storage.googleapis.com/clicars-storage-prod-public/photos/13/10/14/5740e866487b18ea9a850470eb920574-21347076-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,91.139,286,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.03044325377496347,0.1004232172983234
Audi A8,60 TFSIe quattro tiptronic,52390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-a8-a8-60-tfsie-quattro-tiptronic-330kw-449-berlina-automatico-2020-98873,https://storage.googleapis.com/clicars-storage-prod-public/photos/44/27/14/570204941532747221e1c9093872e690-21947985-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,75.547,449,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.03044325377496347,0.1594985290646025
Audi Q2,30 TDI Advanced,19590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q2-q2-30-tdi-advanced-85kw-116-suv-y-4x4-manual-2021-100929,https://storage.googleapis.com/clicars-storage-prod-public/photos/69/45/14/c433bdbc992efa8e41c3d5a1cb066a86-22569785-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,98.421,116,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.03044325377496347,0.09351546041503617
Audi Q2,30 TDI Design,17290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q2-q2-30-tdi-design-85kw-116-suv-y-4x4-manual-2019-103980,https://storage.googleapis.com/clicars-storage-prod-public/photos/39/71/14/6308fbc7e5a2d9d9d41d670bfde9c481-23558114-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,149.713,116,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.03044325377496347,0.08789281282844233
Audi Q2,30 TDI Sport,18990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q2-q2-30-tdi-sport-85kw-116-suv-y-4x4-manual-2020-101643,https://storage.googleapis.com/clicars-storage-prod-public/photos/90/55/14/d44752e1c267bae0f4aa27d815a91e47-22943844-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,71.873,116,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.03044325377496347,0.09268051914696805
Audi Q2,30 TFSI Sport,17390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q2-q2-30-tfsi-sport-85kw-116-suv-y-4x4-manual-2019-98652,https://storage.googleapis.com/clicars-storage-prod-public/photos/49/31/14/09cfb03519e1e2e3494dcfcd1f95b04a-23534941-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,58.875,116,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.03044325377496347,0.09372390943438201
Audi Q2,30 TFSI Sport,17590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q2-q2-30-tfsi-sport-85kw-116-suv-y-4x4-manual-2019-98681,https://storage.googleapis.com/clicars-storage-prod-public/photos/33/31/14/a92949639535207082abfd1911e646f0-22081906-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,50.01,116,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.03044325377496347,0.09372390943438201
Audi Q2,35 TDI S line S tronic,25890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q2-q2-35-tdi-s-line-s-tronic-110kw-150-suv-y-4x4-automatico-2023-102289,https://storage.googleapis.com/clicars-storage-prod-public/photos/35/58/14/91edd608d8a9faa30e9ed26ba56d16ef-23033787-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,85.304,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.09311428627228747
Audi Q3,2.0TDI Sport edition S tronic,27090.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-2-0tdi-sport-edition-s-tronic-110kw-150-suv-y-4x4-automatico-2018-104541,https://storage.googleapis.com/clicars-storage-prod-public/photos/51/05/55/2bb61c0952ae4865a369f6c4d11f24b1-23535438-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,30.123,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.08667864556755137
Audi Q3,2.0TDI Sport edition quattro S tronic,21990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-2-0tdi-sport-edition-quattro-s-tronic-110kw-150-suv-y-4x4-automatico-2018-104140,https://storage.googleapis.com/clicars-storage-prod-public/photos/59/79/54/1283d60694e33947f5676c3463e87171-23444742-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,107.853,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.1111772569621547
Audi Q3,35 TDI Advanced S tronic,22290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-35-tdi-advanced-s-tronic-110kw-150-suv-y-4x4-automatico-2019-102638,https://storage.googleapis.com/clicars-storage-prod-public/photos/84/61/14/2617ba91150660b3b3ab8e62c5ddb80d-23180115-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,121.275,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.09694717661979511
Audi Q3,35 TDI Advanced S tronic,25490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-35-tdi-advanced-s-tronic-110kw-150-suv-y-4x4-automatico-2021-101720,https://storage.googleapis.com/clicars-storage-prod-public/photos/96/51/14/88ccd2bed001f8af0cb94b134983e40a-22787813-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,98.316,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.093456641572148
Audi Q3,35 TDI S line S tronic,23190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-35-tdi-s-line-s-tronic-110kw-150-suv-y-4x4-automatico-2020-99866,https://storage.googleapis.com/clicars-storage-prod-public/photos/57/41/14/36008516ce1ceef48bb6aedc07447a33-22451870-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,121.359,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.09516432405569256
Audi Q3,35 TDI S tronic,21390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-35-tdi-s-tronic-110kw-150-suv-y-4x4-automatico-2020-99024,https://storage.googleapis.com/clicars-storage-prod-public/photos/16/27/14/b5405a5068c973d3b23f15aad7ee73ea-21934099-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,152.924,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.09772615343988068
Audi Q3,35 TFSI S line S tronic,23790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-35-tfsi-s-line-s-tronic-150-suv-y-4x4-automatico-2019-102756,https://storage.googleapis.com/clicars-storage-prod-public/photos/73/59/14/25a4f24984d68f4aadb153b059d25733-23090927-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,108.224,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.39704091573307354,0.03044325377496347,0.09585532749829992
Audi Q3,40 TDI Black line quattro S tronic,32690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-40-tdi-black-line-quattro-s-tronic-140kw-190-suv-y-4x4-automatico-2020-102848,https://storage.googleapis.com/clicars-storage-prod-public/photos/18/66/14/44d34c116c81770ea1d92e02eb80eed5-23347099-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,70.106,190,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.09791619559708864
Audi Q3,40 TDI quattro S tronic,26390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-40-tdi-quattro-s-tronic-140kw-190-suv-y-4x4-automatico-2020-101728,https://storage.googleapis.com/clicars-storage-prod-public/photos/29/26/53/37106ff69c556939e0e3810821b9a7a3-22735905-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,98.018,190,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.093456641572148
Audi Q3,40 TFSI S line quattro S tronic,29890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-40-tfsi-s-line-quattro-s-tronic-190-suv-y-4x4-automatico-2019-101330,https://storage.googleapis.com/clicars-storage-prod-public/photos/63/49/14/5349b75612ae506d6e4c596222c3df1d-22709858-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,82.44,190,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.39704091573307354,0.03044325377496347,0.10031488152324057
Audi Q3,Sportback 35 TDI S line S tronic,29490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-sportback-35-tdi-s-line-s-tronic-150-suv-y-4x4-automatico-2020-103063,https://storage.googleapis.com/clicars-storage-prod-public/photos/42/62/14/a0367f193c470d39e7b4d2c7ebf7db87-23200861-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,125.99,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.0996238780806332
Audi Q3,Sportback 35 TFSI S line S tronic,27290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-sportback-35-tfsi-s-line-s-tronic-150-suv-y-4x4-automatico-2020-101384,https://storage.googleapis.com/clicars-storage-prod-public/photos/64/51/14/d89636abff8a213ad7edccd56f7092ce-22776397-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,106.996,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.03044325377496347,0.09709864652309473
Audi Q3,Sportback 35 TFSI S line S tronic,31390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-sportback-35-tfsi-s-line-s-tronic-150-suv-y-4x4-automatico-2020-98880,https://storage.googleapis.com/clicars-storage-prod-public/photos/65/24/14/720195183553cf7e8412367f793e0ebc-21849297-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,97.709,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.03044325377496347,0.09709864652309473
Audi Q3,Sportback 40 TDI Advanced quattro S tronic,32390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q3-q3-sportback-40-tdi-advanced-quattro-s-tronic-147kw-200-suv-y-4x4-automatico-2020-102965,https://storage.googleapis.com/clicars-storage-prod-public/photos/85/68/14/7fd7f51583e5cefb00bbc4355d7a2dab-23446286-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,77.572,200,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.09791619559708864
Audi Q5,2.0TDI Ambiente Plus 150,16890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q5-q5-2-0tdi-ambiente-plus-150-150-suv-y-4x4-manual-2014-103500,https://storage.googleapis.com/clicars-storage-prod-public/photos/61/70/14/b0d9c979692b1b52f51da46c8d7dcfa5-23525469-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2014,102.234,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.03044325377496347,0.12224538578365973
Audi Q5,40 TDI S line quattro-ultra S tronic,30490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q5-q5-40-tdi-s-line-quattro-ultra-s-tronic-140kw-190-suv-y-4x4-automatico-2019-101456,https://storage.googleapis.com/clicars-storage-prod-public/photos/61/54/14/9d79c756c751fca4fcd83d60ebfed452-22891502-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,93.912,190,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.09791619559708864
Audi Q5,40 TDI quattro-ultra S line S tronic,33290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q5-q5-40-tdi-quattro-ultra-s-line-s-tronic-150kw-204-suv-y-4x4-automatico-2020-103955,https://storage.googleapis.com/clicars-storage-prod-public/photos/52/71/14/75f71e45b1cdf334e5539deaa69d7202-23559975-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,114.678,204,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.09791619559708864
Audi Q5,40 TDI quattro-ultra S line S tronic,34290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q5-q5-40-tdi-quattro-ultra-s-line-s-tronic-150kw-204-suv-y-4x4-automatico-2020-102994,https://storage.googleapis.com/clicars-storage-prod-public/photos/79/65/14/941b0529ac46659880f7e6fe0bbf20a5-23332117-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,82.795,204,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.09791619559708864
Audi Q5,40 TDI quattro-ultra S tronic,24590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q5-q5-40-tdi-quattro-ultra-s-tronic-140kw-190-suv-y-4x4-automatico-2019-104234,https://storage.googleapis.com/clicars-storage-prod-public/photos/80/92/54/69d9e122981d8af14531c49aaee24d57-23475973-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,92.182,190,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.03044325377496347,0.093456641572148
Audi Q5,Sportback 40 TDI quattro-ultra S line S tronic,35690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q5-q5-sportback-40-tdi-quattro-ultra-s-line-s-tronic-150kw-204-suv-y-4x4-automatico-2022-101255,https://storage.googleapis.com/clicars-storage-prod-public/photos/01/45/14/cf840c8d01382b65b8c894ddd95a044d-22544001-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,142.756,204,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.03044325377496347,0.09556891893469684
Audi Q5,Sportback 40 TDI quattro-ultra S line S tronic,36990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q5-q5-sportback-40-tdi-quattro-ultra-s-line-s-tronic-150kw-204-suv-y-4x4-automatico-2022-99360,https://storage.googleapis.com/clicars-storage-prod-public/photos/84/26/14/80c2c18fc9b7285c1cc3eeff98d3c026-21926833-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,115.692,204,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.03044325377496347,0.09709864652309473
Audi Q7,3.0TDI e-tron quattro Tiptronic,43790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-audi-q7-q7-3-0tdi-e-tron-quattro-tiptronic-373-4x4-suv-automatico-2020-80378,https://storage.googleapis.com/clicars-storage-prod-public/photos/34/59/12/1acaf1c8fc03effa12188e716e2de35b-16713639-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,87.518,231,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.282513395031661,0.03044325377496347,0.09709864652309473
BMW Serie 1,116d,15490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-1-116d-116-compacto-manual-2019-103988,https://storage.googleapis.com/clicars-storage-prod-public/photos/43/70/14/2b96f5effd1e59ce8a92e99de5d7e6f0-23515202-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,112.631,116,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05029225523623965,0.08746847390547843
BMW Serie 1,116dA,17590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-1-116da-116-compacto-automatico-2018-91093,https://storage.googleapis.com/clicars-storage-prod-public/photos/86/53/13/ccea07ef151047267c38d3850130aec0-19392213-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,91.002,116,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.30144909887968824,0.05029225523623965,0.08746847390547843
BMW Serie 1,116i,15190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-1-116i-109-compacto-manual-2018-103967,https://storage.googleapis.com/clicars-storage-prod-public/photos/38/70/14/b5572571533faf99ffd8808145474233-23513072-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,87.735,109,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05029225523623965,0.09300101436846998
BMW Serie 1,116i,16690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-1-116i-109-compacto-manual-2018-102275,https://storage.googleapis.com/clicars-storage-prod-public/photos/94/54/14/06d2c32719825496ba30c8400bbed91a-22903305-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,47.038,109,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.05029225523623965,0.08762264361159719
BMW Serie 1,118d,18190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-bmw-serie-1-118d-150-compacto-manual-2020-97276,https://storage.googleapis.com/clicars-storage-prod-public/photos/55/11/14/fc08514c0a8d48728402615ea42b8ed2-21399060-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,145.284,150,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.30144909887968824,0.05029225523623965,0.09846873873849013
